FY,fed_path,series_id,display_name,value,unit,row_role,source_basis,source_file,source_status,formula,replacement_only,official_value,residual_vs_official,availability_status
2026,Selected rate,net_mvr_revenue,Net MVR revenue,463.218084715237,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,Current planned path,ruc_fixed_residual_net_revenue,RUC fixed residual,97.19917294585412,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2026,No 2027 12c uplift,ruc_fixed_residual_net_revenue,RUC fixed residual,97.19917294585412,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2026,Selected rate,ruc_fixed_residual_net_revenue,RUC fixed residual,97.19917294585412,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2026,Current planned path,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,No 2027 12c uplift,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,Selected rate,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,Current planned path,fed_refunds,FED refunds,75.4484766322459,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,No 2027 12c uplift,fed_refunds,FED refunds,75.4484766322459,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,Selected rate,fed_refunds,FED refunds,75.4484766322459,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2026,Current planned path,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2026,No 2027 12c uplift,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2026,Selected rate,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2026,Current planned path,gross_ped_revenue,PED revenue,557.4597426964873,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,1968.87602985471,-1411.4162871582225,available
2026,No 2027 12c uplift,gross_ped_revenue,PED revenue,557.4597426964873,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,1968.87602985471,-1411.4162871582225,available
2026,Selected rate,gross_ped_revenue,PED revenue,557.4597426964873,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,1968.87602985471,-1411.4162871582225,available
2026,Current planned path,heavy_ruc_net_revenue,Heavy RUC revenue,1130.7083867973913,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1173.58831342221,-42.87992662481861,available
2026,No 2027 12c uplift,heavy_ruc_net_revenue,Heavy RUC revenue,1130.7083867973913,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1173.58831342221,-42.87992662481861,available
2026,Selected rate,heavy_ruc_net_revenue,Heavy RUC revenue,1130.7083867973913,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1173.58831342221,-42.87992662481861,available
2026,Current planned path,light_ruc_net_revenue,Light RUC revenue,878.4716112426703,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,884.642968117976,-6.171356875305719,available
2026,No 2027 12c uplift,light_ruc_net_revenue,Light RUC revenue,878.4716112426703,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,884.642968117976,-6.171356875305719,available
2026,Selected rate,light_ruc_net_revenue,Light RUC revenue,878.4716112426703,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,884.642968117976,-6.171356875305719,available
2027,Current planned path,heavy_ruc_effective_rate,Heavy RUC effective rate,300.5603301553555,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2027,No 2027 12c uplift,heavy_ruc_effective_rate,Heavy RUC effective rate,300.5603301553555,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2027,Selected rate,heavy_ruc_effective_rate,Heavy RUC effective rate,300.5603301553555,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2027,Current planned path,heavy_ruc_net_km,Heavy RUC net km,4100.270092100126,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,heavy_ruc_net_km,Heavy RUC net km,4100.270092100126,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Selected rate,heavy_ruc_net_km,Heavy RUC net km,4100.270092100126,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Current planned path,light_ruc_effective_rate,Light RUC effective rate,72.95092877360672,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2027,No 2027 12c uplift,light_ruc_effective_rate,Light RUC effective rate,72.95092877360672,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2027,Selected rate,light_ruc_effective_rate,Light RUC effective rate,72.95092877360672,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2027,Current planned path,light_ruc_net_km,Light RUC net km,12661.931159526843,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,light_ruc_net_km,Light RUC net km,12661.931159526843,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Selected rate,light_ruc_net_km,Light RUC net km,12661.931159526843,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Current planned path,ped_fed_rate_path,PED/FED rate path,0.76024,NZD/L,bridge_input,Current planned path,fed_rate_paths.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,ped_fed_rate_path,PED/FED rate path,0.70024,NZD/L,bridge_input,No 2027 12c uplift,fed_rate_paths.csv,source_backed,,False,,,available
2027,Selected rate,ped_fed_rate_path,PED/FED rate path,0.76024,NZD/L,bridge_input,Selected rate,fed_rate_paths.csv,source_backed,,False,,,available
2027,Current planned path,ped_litres_per_100km,PED litres per 100km,9.637647131407055,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,ped_litres_per_100km,PED litres per 100km,9.637647131407055,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,Selected rate,ped_litres_per_100km,PED litres per 100km,9.637647131407055,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,Current planned path,ped_source_backed_litres,PED source-backed litres,798.5229695659831,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2027,No 2027 12c uplift,ped_source_backed_litres,PED source-backed litres,798.5229695659831,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2027,Selected rate,ped_source_backed_litres,PED source-backed litres,798.5229695659831,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2027,Current planned path,ped_total_vkt,Total light petrol VKT,8285.455554434708,million km,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,"current PED VKT per capita * population / 1,000,000",False,,,available
2027,No 2027 12c uplift,ped_total_vkt,Total light petrol VKT,8285.455554434708,million km,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,"current PED VKT per capita * population / 1,000,000",False,,,available
2027,Selected rate,ped_total_vkt,Total light petrol VKT,8285.455554434708,million km,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,"current PED VKT per capita * population / 1,000,000",False,,,available
2027,Current planned path,ped_vkt_per_capita,PED VKT per capita,1535.2521136610806,km/person,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,ped_vkt_per_capita,PED VKT per capita,1535.2521136610806,km/person,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Selected rate,ped_vkt_per_capita,PED VKT per capita,1535.2521136610806,km/person,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2027,Current planned path,population_count,Population count,5396804.525268864,persons,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,population_count,Population count,5396804.525268864,persons,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,Selected rate,population_count,Population count,5396804.525268864,persons,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2027,Current planned path,gross_fed_revenue,Gross FED revenue,650.1452018957337,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_ped_revenue + MOT gross_lpg_revenue + MOT gross_cng_revenue,False,2169.78433818977,-1519.6391362940362,available
2027,No 2027 12c uplift,gross_fed_revenue,Gross FED revenue,602.2338237217748,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_ped_revenue + MOT gross_lpg_revenue + MOT gross_cng_revenue,False,2169.78433818977,-1567.5505144679953,available
2027,Selected rate,gross_fed_revenue,Gross FED revenue,650.1452018957337,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_ped_revenue + MOT gross_lpg_revenue + MOT gross_cng_revenue,False,2169.78433818977,-1519.6391362940362,available
2027,Current planned path,net_fed_revenue,Net FED revenue,568.322037056937,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_fed_revenue - MOT fed_refunds,False,2087.96117335097,-1519.639136294033,available
2027,No 2027 12c uplift,net_fed_revenue,Net FED revenue,520.410658882978,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_fed_revenue - MOT fed_refunds,False,2087.96117335097,-1567.550514467992,available
2027,Selected rate,net_fed_revenue,Net FED revenue,568.322037056937,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,gross_fed_revenue - MOT fed_refunds,False,2087.96117335097,-1519.639136294033,available
2027,Current planned path,total_fed_ruc_net_revenue,Total FED+RUC net revenue,2875.880755161068,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue,False,,,available
2027,No 2027 12c uplift,total_fed_ruc_net_revenue,Total FED+RUC net revenue,2827.969376987109,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue,False,,,available
2027,Selected rate,total_fed_ruc_net_revenue,Total FED+RUC net revenue,2875.880755161068,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue,False,,,available
2027,Current planned path,total_nltf_net_revenue,Total NLTF revenue,3428.859869173681,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue + MOT net_mvr_revenue + MOT tuc_net_revenue,False,5049.73889937637,-1620.8790302026887,available
2027,No 2027 12c uplift,total_nltf_net_revenue,Total NLTF revenue,3380.9484909997223,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue + MOT net_mvr_revenue + MOT tuc_net_revenue,False,5049.73889937637,-1668.7904083766475,available
2027,Selected rate,total_nltf_net_revenue,Total NLTF revenue,3428.859869173681,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,net_fed_revenue + total_ruc_net_revenue + MOT net_mvr_revenue + MOT tuc_net_revenue,False,5049.73889937637,-1620.8790302026887,available
2027,Current planned path,total_ruc_net_revenue,Total RUC all classes,2307.558718104131,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,light_ruc_net_revenue + heavy_ruc_net_revenue + MOT fixed RUC residual,False,2410.7705389857,-103.21182088156911,available
2027,No 2027 12c uplift,total_ruc_net_revenue,Total RUC all classes,2307.558718104131,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,light_ruc_net_revenue + heavy_ruc_net_revenue + MOT fixed RUC residual,False,2410.7705389857,-103.21182088156911,available
2027,Selected rate,total_ruc_net_revenue,Total RUC all classes,2307.558718104131,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_hybrid_formula,source_backed,light_ruc_net_revenue + heavy_ruc_net_revenue + MOT fixed RUC residual,False,2410.7705389857,-103.21182088156911,available
2027,Current planned path,gross_cng_revenue,Gross CNG revenue,0.0,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,gross_cng_revenue,Gross CNG revenue,0.0,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Selected rate,gross_cng_revenue,Gross CNG revenue,0.0,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Current planned path,gross_lpg_revenue,Gross LPG revenue,43.0760995128908,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,gross_lpg_revenue,Gross LPG revenue,43.0760995128908,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Selected rate,gross_lpg_revenue,Gross LPG revenue,43.0760995128908,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Current planned path,net_mvr_revenue,Net MVR revenue,536.218643981628,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,net_mvr_revenue,Net MVR revenue,536.218643981628,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Selected rate,net_mvr_revenue,Net MVR revenue,536.218643981628,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Current planned path,ruc_fixed_residual_net_revenue,RUC fixed residual,151.48054734143307,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2027,No 2027 12c uplift,ruc_fixed_residual_net_revenue,RUC fixed residual,151.48054734143307,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2027,Selected rate,ruc_fixed_residual_net_revenue,RUC fixed residual,151.48054734143307,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,official total RUC - official Light RUC - official Heavy RUC,False,,,available
2027,Current planned path,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Selected rate,tuc_net_revenue,TUC net revenue,16.7604700309853,$m nominal ex GST,fixed_mot_component,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Current planned path,fed_refunds,FED refunds,81.8231648387967,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,No 2027 12c uplift,fed_refunds,FED refunds,81.8231648387967,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Selected rate,fed_refunds,FED refunds,81.8231648387967,$m nominal ex GST,fixed_mot_deduction,official_befu25_annual,official_befu25_annual.csv,source_backed,,False,,,available
2027,Current planned path,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2027,No 2027 12c uplift,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2027,Selected rate,crown_top_up,Crown top-up / temporary fuel relief,,$m nominal ex GST,optional_overlay,quarterly_actuals_annual_sum,quarterly_actuals.csv,source_backed,sum quarterly Crown top-up rows by June year,False,,,missing
2027,Current planned path,gross_ped_revenue,PED revenue,607.069102382843,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,2126.70823867687,-1519.6391362940271,available
2027,No 2027 12c uplift,gross_ped_revenue,PED revenue,559.157724208884,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,2126.70823867687,-1567.5505144679862,available
2027,Selected rate,gross_ped_revenue,PED revenue,607.069102382843,$m nominal ex GST,replacement_line,current_finalist_model + ped_bridge + fed_rate_path,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv; fed_rate_paths.csv,source_backed,current PED VKT/capita forecast * population -> total VKT; litres intensity; FED rate,True,2126.70823867687,-1519.6391362940271,available
2027,Current planned path,heavy_ruc_net_revenue,Heavy RUC revenue,1232.3785326077436,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1301.34980362698,-68.97127101923638,available
2027,No 2027 12c uplift,heavy_ruc_net_revenue,Heavy RUC revenue,1232.3785326077436,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1301.34980362698,-68.97127101923638,available
2027,Selected rate,heavy_ruc_net_revenue,Heavy RUC revenue,1232.3785326077436,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Heavy RUC net km / 1,000 * governed class-mix Heavy rate",True,1301.34980362698,-68.97127101923638,available
2027,Current planned path,light_ruc_net_revenue,Light RUC revenue,923.6996381549542,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,957.940188017287,-34.24054986233284,available
2027,No 2027 12c uplift,light_ruc_net_revenue,Light RUC revenue,923.6996381549542,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,957.940188017287,-34.24054986233284,available
2027,Selected rate,light_ruc_net_revenue,Light RUC revenue,923.6996381549542,$m nominal ex GST,replacement_line,current_finalist_model + official_effective_rate,data/current_revenue_outlook/revenue_chart_rows.csv; official_befu25_annual.csv,source_backed,"current Light RUC net km / 1,000 * governed effective Light rate",True,957.940188017287,-34.24054986233284,available
2028,Current planned path,heavy_ruc_effective_rate,Heavy RUC effective rate,333.8329050386577,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2028,No 2027 12c uplift,heavy_ruc_effective_rate,Heavy RUC effective rate,333.8329050386577,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2028,Selected rate,heavy_ruc_effective_rate,Heavy RUC effective rate,333.8329050386577,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Heavy RUC net revenue / official Heavy RUC net km * 1,000",False,,,available
2028,Current planned path,heavy_ruc_net_km,Heavy RUC net km,4134.118313509229,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,No 2027 12c uplift,heavy_ruc_net_km,Heavy RUC net km,4134.118313509229,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,Selected rate,heavy_ruc_net_km,Heavy RUC net km,4134.118313509229,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,Current planned path,light_ruc_effective_rate,Light RUC effective rate,81.31492355336825,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2028,No 2027 12c uplift,light_ruc_effective_rate,Light RUC effective rate,81.31492355336825,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2028,Selected rate,light_ruc_effective_rate,Light RUC effective rate,81.31492355336825,"NZD/1,000 km",bridge_input,official_befu25_effective_rate,official_befu25_annual.csv,source_backed,"official Light RUC net revenue / official Light RUC net km * 1,000",False,,,available
2028,Current planned path,light_ruc_net_km,Light RUC net km,13340.530889183423,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,No 2027 12c uplift,light_ruc_net_km,Light RUC net km,13340.530889183423,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,Selected rate,light_ruc_net_km,Light RUC net km,13340.530889183423,million km,bridge_input,current_finalist_model,data/current_revenue_outlook/revenue_chart_rows.csv,source_backed,,False,,,available
2028,Current planned path,ped_fed_rate_path,PED/FED rate path,0.85024,NZD/L,bridge_input,Current planned path,fed_rate_paths.csv,source_backed,,False,,,available
2028,No 2027 12c uplift,ped_fed_rate_path,PED/FED rate path,0.73024,NZD/L,bridge_input,No 2027 12c uplift,fed_rate_paths.csv,source_backed,,False,,,available
2028,Selected rate,ped_fed_rate_path,PED/FED rate path,0.85024,NZD/L,bridge_input,Selected rate,fed_rate_paths.csv,source_backed,,False,,,available
2028,Current planned path,ped_litres_per_100km,PED litres per 100km,9.64928451620562,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2028,No 2027 12c uplift,ped_litres_per_100km,PED litres per 100km,9.64928451620562,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2028,Selected rate,ped_litres_per_100km,PED litres per 100km,9.64928451620562,L/100km,bridge_input,ped_bridge,ped_bridge_inputs.csv,source_backed,,False,,,available
2028,Current planned path,ped_source_backed_litres,PED source-backed litres,808.0924492561916,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2028,No 2027 12c uplift,ped_source_backed_litres,PED source-backed litres,808.0924492561916,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2028,Selected rate,ped_source_backed_litres,PED source-backed litres,808.0924492561916,million L,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,current PED total VKT * source-backed litres intensity / 100,False,,,available
2028,Current planned path,ped_total_vkt,Total light petrol VKT,8374.635942167835,million km,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,"current PED VKT per capita * population / 1,000,000",False,,,available
2028,No 2027 12c uplift,ped_total_vkt,Total light petrol VKT,8374.635942167835,million km,bridge_input,current_finalist_model + ped_bridge,data/current_revenue_outlook/revenue_chart_rows.csv; ped_bridge_inputs.csv,source_backed,"current PED VKT per capita * population / 1,000,000",False,,,available
