fed_path,quarter,FY,rate_nzd_per_litre,unit,value_status,source_note,source_sheet,source_workbook_sheet,source_workbook_row,source_cell
No 2027 12c uplift,2026Q1,2026,0.70024,NZD/L,rate_path,Historical effective rate; mixed quarters day-weighted where needed,FED rates,FED rates,7,BB7
No 2027 12c uplift,2026Q2,2026,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BC7
No 2027 12c uplift,2026Q3,2027,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BD7
No 2027 12c uplift,2026Q4,2027,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BE7
No 2027 12c uplift,2027Q1,2027,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BF7
No 2027 12c uplift,2027Q2,2027,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BG7
No 2027 12c uplift,2027Q3,2028,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BH7
No 2027 12c uplift,2027Q4,2028,0.70024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BI7
No 2027 12c uplift,2028Q1,2028,0.76024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BJ7
No 2027 12c uplift,2028Q2,2028,0.76024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BK7
No 2027 12c uplift,2028Q3,2029,0.76024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BL7
No 2027 12c uplift,2028Q4,2029,0.76024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BM7
No 2027 12c uplift,2029Q1,2029,0.80024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BN7
No 2027 12c uplift,2029Q2,2029,0.80024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BO7
No 2027 12c uplift,2029Q3,2030,0.80024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BP7
No 2027 12c uplift,2029Q4,2030,0.80024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BQ7
No 2027 12c uplift,2030Q1,2030,0.84024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BR7
No 2027 12c uplift,2030Q2,2030,0.84024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BS7
No 2027 12c uplift,2030Q3,2031,0.84024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BT7
No 2027 12c uplift,2030Q4,2031,0.84024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BU7
No 2027 12c uplift,2031Q1,2031,0.88024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BV7
No 2027 12c uplift,2031Q2,2031,0.88024,NZD/L,rate_path,Forward rate scenario; see key sources,FED rates,FED rates,7,BW7
